num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Mobile,RoundTrip,36,6,6,M,LHRBOM,UAE,1,0,0,14.04,1
1,Internet,RoundTrip,120,7,0,W,LHRBOM,India,1,0,0,2.55,0
1,Mobile,RoundTrip,231,19,18,W,LTNPRG,France,1,0,1,5.49,1
2,Internet,RoundTrip,59,8,12,F,LHRBOM,United Kingdom,1,0,0,4.26,0
4,Internet,RoundTrip,228,6,19,F,LTNPRG,UAE,1,0,0,13.81,1
2,Mobile,RoundTrip,171,6,13,S,AUHBOM,India,1,0,0,12.34,0
4,Internet,OneWay,306,19,8,F,AUHBOM,United Kingdom,0,1,0,14.08,0
4,Internet,RoundTrip,233,8,1,T,JFKDXB,United Kingdom,1,1,0,2.5,1
4,Mobile,RoundTrip,163,8,17,M,JFKDXB,India,0,0,0,9.87,1
3,Internet,OneWay,301,8,13,T,JFKDXB,UAE,1,0,0,2.63,0
4,Mobile,RoundTrip,63,18,19,F,AUHBOM,USA,0,0,0,4.24,1
2,Internet,RoundTrip,207,15,5,F,AUHBOM,France,0,0,1,12.65,0
3,Mobile,RoundTrip,82,12,8,W,LTNPRG,UAE,1,0,1,10.14,0
4,Internet,RoundTrip,165,5,5,S,LTNPRG,United Kingdom,1,0,1,8.94,0
1,Internet,RoundTrip,174,3,3,T,LTNPRG,France,1,0,1,2.36,0
1,Mobile,OneWay,218,2,20,S,LHRBOM,UAE,1,1,1,5.67,0
1,Internet,RoundTrip,114,6,8,F,JFKDXB,United Kingdom,0,0,1,6.63,1
3,Internet,RoundTrip,241,16,0,T,JFKDXB,France,1,0,0,7.54,0
2,Internet,OneWay,66,16,1,S,JFKDXB,India,1,1,1,3.63,0
2,Internet,OneWay,61,16,7,S,LHRBOM,France,0,1,1,5.18,1
4,Internet,RoundTrip,40,14,0,S,AUHBOM,France,1,0,1,10.73,0
1,Internet,RoundTrip,176,11,20,F,AUHBOM,USA,0,0,0,10.17,0
1,Mobile,RoundTrip,151,8,18,T,JFKDXB,France,1,1,0,6.59,1
2,Internet,RoundTrip,301,15,20,S,AUHBOM,United Kingdom,1,0,0,6.59,1
4,Internet,OneWay,123,4,19,T,CDGSYD,USA,0,0,1,12.66,1
3,Internet,OneWay,212,2,1,S,AUHBOM,United Kingdom,1,1,0,5.64,1
3,Internet,OneWay,352,17,14,T,AUHBOM,United Kingdom,1,0,0,2.85,0
3,Internet,RoundTrip,225,10,19,F,LTNPRG,France,1,0,0,6.16,1
2,Mobile,RoundTrip,312,13,19,M,CDGSYD,United Kingdom,1,0,1,3.99,0
2,Internet,RoundTrip,186,20,10,W,CDGSYD,United Kingdom,1,0,1,5.65,0
4,Internet,RoundTrip,67,14,21,M,AUHBOM,India,0,0,1,6.11,1
3,Mobile,RoundTrip,164,16,3,S,CDGSYD,UAE,1,0,0,4.59,0
3,Internet,RoundTrip,275,10,15,T,LTNPRG,France,1,1,1,5.85,0
1,Internet,RoundTrip,43,7,6,W,JFKDXB,USA,0,0,1,10.19,1
3,Internet,RoundTrip,175,8,20,M,CDGSYD,United Kingdom,0,1,0,9.39,0
2,Internet,RoundTrip,189,19,20,M,JFKDXB,United Kingdom,1,0,1,2.83,0
2,Internet,RoundTrip,338,8,21,T,LHRBOM,France,1,0,1,5.81,1
3,Mobile,OneWay,356,19,1,W,CDGSYD,USA,0,0,1,7.89,0
2,Internet,RoundTrip,222,1,6,M,AUHBOM,France,1,0,0,2.35,1
3,Internet,RoundTrip,78,6,8,S,LTNPRG,UAE,0,0,0,14.54,0
1,Internet,RoundTrip,75,19,21,T,CDGSYD,France,1,0,1,5.07,1
1,Mobile,RoundTrip,218,12,15,M,AUHBOM,India,1,1,0,10.35,1
3,Mobile,RoundTrip,72,8,22,M,CDGSYD,United Kingdom,0,0,0,3.48,1
4,Mobile,OneWay,246,4,19,W,LTNPRG,France,0,0,1,6.95,1
4,Internet,RoundTrip,353,10,6,T,JFKDXB,United Kingdom,1,1,0,2.28,1
2,Mobile,RoundTrip,69,20,4,M,LHRBOM,United Kingdom,1,1,0,3.75,1
4,Internet,RoundTrip,335,8,14,W,CDGSYD,UAE,1,1,0,3.64,1
2,Internet,RoundTrip,15,10,18,W,CDGSYD,France,1,1,1,10.15,1
4,Internet,OneWay,176,8,5,M,AUHBOM,India,1,1,0,2.3,0
2,Mobile,RoundTrip,141,18,15,F,AUHBOM,United Kingdom,1,1,1,6.26,0
1,Internet,RoundTrip,206,14,9,W,LTNPRG,France,1,0,0,4.41,1
1,Internet,RoundTrip,176,13,17,F,CDGSYD,India,0,1,0,10.72,0
4,Internet,RoundTrip,200,14,14,M,LTNPRG,France,0,0,0,2.52,1
3,Internet,RoundTrip,44,9,16,M,LTNPRG,USA,0,1,1,10.1,1
1,Mobile,RoundTrip,278,17,0,S,JFKDXB,UAE,1,0,0,9.66,1
4,Mobile,OneWay,344,13,19,W,CDGSYD,United Kingdom,0,0,1,3.46,1
1,Internet,RoundTrip,173,2,14,W,AUHBOM,France,1,1,0,11.07,1
2,Internet,RoundTrip,312,8,4,W,CDGSYD,United Kingdom,1,1,0,4.75,1
3,Internet,OneWay,45,18,11,F,LHRBOM,France,0,0,0,3.21,0
1,Mobile,RoundTrip,267,6,6,F,LTNPRG,USA,0,0,0,2.87,1
4,Internet,RoundTrip,119,20,2,F,JFKDXB,India,1,0,0,14.62,1
3,Internet,RoundTrip,244,17,10,S,CDGSYD,India,1,0,0,5.65,1
4,Internet,RoundTrip,207,20,15,T,AUHBOM,India,0,1,1,13.08,1
4,Internet,RoundTrip,17,16,18,T,LTNPRG,United Kingdom,0,0,0,8.83,0
4,Internet,OneWay,128,3,21,F,LTNPRG,France,1,1,1,13.13,0
1,Internet,RoundTrip,159,4,14,W,LHRBOM,USA,0,1,0,12.41,0
1,Mobile,RoundTrip,297,10,0,T,AUHBOM,France,1,1,0,5.4,0
1,Internet,RoundTrip,41,8,9,M,JFKDXB,India,0,1,0,8.31,0
1,Internet,RoundTrip,346,19,10,W,CDGSYD,France,1,1,0,4.91,0
3,Internet,RoundTrip,18,17,22,F,AUHBOM,United Kingdom,1,0,0,6.69,1
1,Internet,RoundTrip,89,16,2,W,LHRBOM,USA,1,0,1,14.61,1
2,Internet,RoundTrip,52,19,20,M,CDGSYD,France,0,1,0,7.11,0
3,Internet,RoundTrip,324,2,4,M,JFKDXB,India,0,1,1,3.59,1
3,Mobile,RoundTrip,207,15,15,M,CDGSYD,India,0,1,0,8.88,1
2,Internet,RoundTrip,261,18,11,W,LHRBOM,France,0,0,1,11.28,0
1,Mobile,OneWay,251,20,22,S,AUHBOM,UAE,0,1,0,6.3,1
1,Internet,RoundTrip,214,17,6,T,JFKDXB,United Kingdom,0,1,0,8.01,1
4,Internet,RoundTrip,110,17,10,S,LHRBOM,UAE,1,0,1,12.6,0
2,Internet,RoundTrip,48,16,14,M,LTNPRG,France,0,0,0,6.02,1
3,Mobile,RoundTrip,159,3,4,S,CDGSYD,UAE,0,1,0,13.29,0
3,Mobile,RoundTrip,150,9,6,S,LHRBOM,UAE,0,1,1,12.01,1
2,Internet,RoundTrip,159,18,17,M,JFKDXB,India,0,0,1,11.86,0
3,Internet,OneWay,363,13,17,M,LTNPRG,India,0,0,1,13.41,1
2,Internet,RoundTrip,47,6,15,F,AUHBOM,France,1,1,0,9.99,1
2,Internet,RoundTrip,236,15,4,T,AUHBOM,USA,0,1,1,7.72,0
4,Mobile,RoundTrip,57,1,4,F,LHRBOM,USA,1,0,0,13.23,0
2,Internet,OneWay,216,8,20,F,LHRBOM,United Kingdom,1,1,0,9.72,0
3,Internet,RoundTrip,247,16,20,M,CDGSYD,France,0,0,1,6.0,0
3,Mobile,OneWay,13,16,9,S,LTNPRG,UAE,0,0,0,4.91,1
1,Mobile,RoundTrip,168,11,12,S,JFKDXB,United Kingdom,0,1,1,6.68,0
3,Mobile,RoundTrip,117,6,1,T,CDGSYD,UAE,1,0,0,11.8,1
4,Internet,OneWay,178,10,15,S,CDGSYD,USA,0,1,1,4.78,1
2,Internet,RoundTrip,178,4,2,F,JFKDXB,United Kingdom,1,1,0,10.71,1
4,Internet,RoundTrip,172,19,1,S,LHRBOM,USA,0,1,0,7.53,1
1,Internet,OneWay,234,18,12,T,LTNPRG,United Kingdom,1,1,0,4.1,0
1,Internet,RoundTrip,74,15,19,F,CDGSYD,France,1,0,1,10.36,0
4,Internet,OneWay,312,7,20,S,JFKDXB,United Kingdom,1,0,1,14.7,1
4,Internet,OneWay,307,3,9,S,AUHBOM,France,0,1,1,2.41,1
4,Internet,RoundTrip,167,2,11,F,JFKDXB,USA,1,0,1,10.27,1
3,Internet,RoundTrip,331,8,12,W,LTNPRG,United Kingdom,1,1,0,4.0,1
1,Internet,RoundTrip,100,17,10,M,LHRBOM,India,1,0,0,2.39,0
2,Internet,RoundTrip,75,8,16,W,LTNPRG,United Kingdom,0,1,1,4.54,1
3,Internet,RoundTrip,103,16,17,S,JFKDXB,United Kingdom,0,0,1,3.87,0
1,Mobile,RoundTrip,285,4,10,T,LHRBOM,UAE,0,0,1,5.55,0
3,Mobile,OneWay,51,17,5,M,LTNPRG,UAE,0,1,0,10.08,1
1,Internet,RoundTrip,111,2,19,T,JFKDXB,USA,0,1,1,13.57,1
1,Internet,RoundTrip,53,7,15,W,AUHBOM,USA,1,0,0,2.98,1
1,Internet,OneWay,162,4,9,M,JFKDXB,UAE,0,1,1,5.11,1
1,Internet,OneWay,112,13,5,T,JFKDXB,UAE,1,0,0,2.28,0
1,Internet,RoundTrip,298,4,9,S,LHRBOM,France,1,1,1,8.46,1
4,Mobile,RoundTrip,280,1,19,S,JFKDXB,India,1,0,1,6.71,1
4,Internet,RoundTrip,323,7,7,S,AUHBOM,USA,0,1,1,13.84,1
3,Internet,RoundTrip,151,1,20,S,LHRBOM,USA,1,1,1,3.64,0
2,Mobile,RoundTrip,194,8,5,M,JFKDXB,USA,1,0,1,8.41,1
1,Internet,RoundTrip,313,6,4,W,CDGSYD,France,1,0,0,12.84,0
4,Internet,RoundTrip,260,19,1,T,LTNPRG,USA,0,0,0,11.41,0
4,Internet,RoundTrip,346,11,3,F,CDGSYD,United Kingdom,1,1,0,9.97,0
4,Mobile,OneWay,358,9,5,M,LHRBOM,India,0,1,0,10.9,1
2,Internet,OneWay,28,13,16,F,LTNPRG,UAE,1,1,0,12.88,0
1,Internet,RoundTrip,86,3,12,W,JFKDXB,UAE,1,0,1,8.04,1
3,Mobile,RoundTrip,259,3,15,T,LHRBOM,UAE,1,1,0,8.24,1
2,Internet,RoundTrip,36,4,2,T,LTNPRG,France,0,1,0,3.54,0
2,Mobile,RoundTrip,32,18,14,F,CDGSYD,France,1,0,1,14.6,1
2,Internet,OneWay,51,15,14,T,AUHBOM,UAE,1,0,1,13.9,1
1,Internet,RoundTrip,27,20,11,S,LTNPRG,India,0,1,1,10.7,0
4,Internet,RoundTrip,243,17,14,S,JFKDXB,India,1,0,0,8.75,0
1,Mobile,RoundTrip,101,3,2,T,LTNPRG,USA,0,1,1,9.48,1
4,Internet,RoundTrip,344,4,11,F,LTNPRG,France,0,1,1,4.27,1
4,Internet,RoundTrip,37,17,16,T,CDGSYD,India,1,0,0,10.99,0
1,Mobile,RoundTrip,167,11,3,W,JFKDXB,India,0,1,0,11.48,0
3,Internet,RoundTrip,242,13,3,F,LHRBOM,India,0,1,0,9.98,0
1,Mobile,RoundTrip,132,5,17,M,JFKDXB,India,1,0,1,2.09,1
4,Internet,OneWay,261,11,12,S,LTNPRG,France,0,1,0,2.98,1
3,Internet,RoundTrip,306,19,5,F,AUHBOM,United Kingdom,1,0,0,3.88,1
1,Mobile,RoundTrip,233,10,7,T,CDGSYD,United Kingdom,1,1,0,11.26,1
4,Mobile,RoundTrip,221,14,20,M,AUHBOM,UAE,0,1,0,7.54,0
4,Internet,OneWay,210,15,7,T,LTNPRG,UAE,0,1,1,12.55,1
4,Mobile,RoundTrip,362,19,8,F,JFKDXB,India,0,1,0,14.53,1
2,Mobile,RoundTrip,285,5,19,F,LHRBOM,France,1,0,0,8.72,1
4,Mobile,RoundTrip,22,19,4,F,AUHBOM,India,1,1,0,6.1,0
3,Internet,RoundTrip,282,13,10,M,AUHBOM,UAE,1,0,1,9.53,1
3,Internet,OneWay,61,17,7,M,LHRBOM,UAE,0,1,0,6.23,0
2,Internet,RoundTrip,317,6,11,S,LTNPRG,United Kingdom,1,1,0,7.11,1
2,Internet,RoundTrip,119,3,6,T,AUHBOM,United Kingdom,0,0,1,2.89,1
3,Internet,OneWay,253,2,20,W,LHRBOM,UAE,0,1,1,6.35,0
3,Internet,RoundTrip,269,8,3,M,CDGSYD,USA,0,1,0,14.66,0
1,Internet,RoundTrip,130,12,12,M,JFKDXB,France,0,0,1,11.72,1
2,Internet,RoundTrip,351,6,14,S,CDGSYD,USA,0,0,1,14.16,1
1,Internet,RoundTrip,191,6,18,S,AUHBOM,France,1,1,0,6.08,0
2,Internet,OneWay,154,17,2,T,LHRBOM,UAE,0,1,0,4.88,1
4,Internet,RoundTrip,179,15,19,T,CDGSYD,USA,0,1,0,2.93,1
3,Mobile,RoundTrip,113,13,5,W,CDGSYD,USA,0,1,0,9.26,0
1,Mobile,OneWay,40,14,15,W,JFKDXB,France,0,0,0,12.54,1
3,Internet,RoundTrip,358,17,1,S,CDGSYD,UAE,1,0,0,14.69,0
1,Internet,RoundTrip,296,5,3,W,LHRBOM,United Kingdom,0,1,0,4.7,0
1,Internet,RoundTrip,297,19,12,S,LHRBOM,France,1,0,0,2.92,1
4,Internet,RoundTrip,333,18,2,S,LHRBOM,USA,0,0,0,7.79,0
1,Mobile,RoundTrip,223,7,10,F,JFKDXB,USA,0,0,0,7.16,1
2,Internet,RoundTrip,359,7,9,T,AUHBOM,India,1,0,1,9.98,1
1,Internet,RoundTrip,359,4,10,S,JFKDXB,United Kingdom,0,1,1,9.53,1
3,Internet,RoundTrip,91,15,1,F,CDGSYD,United Kingdom,0,0,0,9.53,0
3,Mobile,RoundTrip,161,7,16,F,CDGSYD,UAE,0,0,1,14.5,1
4,Mobile,RoundTrip,35,6,6,S,CDGSYD,USA,0,0,0,12.52,1
4,Mobile,RoundTrip,256,14,16,F,JFKDXB,France,1,1,1,8.44,1
3,Internet,RoundTrip,41,4,4,F,AUHBOM,India,1,0,1,4.52,1
2,Mobile,RoundTrip,278,3,4,S,CDGSYD,India,0,0,0,12.9,1
1,Internet,RoundTrip,293,18,0,M,LTNPRG,USA,0,0,0,2.71,1
4,Internet,OneWay,150,1,19,S,CDGSYD,USA,0,1,1,6.77,0
3,Mobile,OneWay,230,19,9,T,LHRBOM,France,0,1,1,6.28,0
1,Internet,RoundTrip,346,14,3,S,CDGSYD,UAE,1,0,0,2.45,1
3,Mobile,OneWay,276,8,5,T,AUHBOM,UAE,0,1,0,6.47,1
2,Internet,RoundTrip,161,12,3,S,JFKDXB,USA,0,0,0,4.69,0
2,Internet,OneWay,330,7,2,W,AUHBOM,United Kingdom,1,1,0,10.27,0
2,Internet,OneWay,15,9,1,S,AUHBOM,USA,1,0,0,5.8,0
4,Mobile,RoundTrip,83,15,16,T,JFKDXB,France,0,1,1,14.03,0
1,Internet,RoundTrip,120,19,13,F,JFKDXB,USA,0,1,1,11.53,0
4,Mobile,RoundTrip,133,5,20,T,LHRBOM,USA,1,1,1,3.67,0
1,Internet,RoundTrip,245,11,22,S,JFKDXB,India,1,1,1,12.13,1
1,Mobile,RoundTrip,289,18,14,S,LTNPRG,UAE,1,1,0,14.08,1
3,Internet,RoundTrip,20,1,12,T,CDGSYD,UAE,1,1,0,2.63,0
1,Internet,RoundTrip,95,1,21,F,CDGSYD,India,0,1,1,7.27,1
4,Mobile,OneWay,298,13,21,W,CDGSYD,France,0,0,1,13.62,0
3,Mobile,OneWay,185,3,3,F,CDGSYD,France,1,0,1,4.07,0
2,Internet,RoundTrip,113,20,13,T,LTNPRG,UAE,0,0,0,12.58,1
2,Internet,RoundTrip,162,3,17,T,LHRBOM,United Kingdom,0,0,0,3.63,1
4,Internet,OneWay,221,15,20,T,LHRBOM,France,1,1,0,5.26,1
4,Mobile,RoundTrip,217,7,9,W,AUHBOM,United Kingdom,0,0,0,10.57,0
3,Internet,OneWay,302,19,14,T,AUHBOM,United Kingdom,1,0,1,2.35,0
1,Mobile,RoundTrip,360,18,11,S,LTNPRG,India,1,1,1,12.19,0
3,Internet,RoundTrip,295,16,14,F,LHRBOM,France,0,0,1,10.76,1
1,Mobile,RoundTrip,38,13,15,S,AUHBOM,United Kingdom,0,1,1,14.32,0
2,Internet,RoundTrip,154,5,13,T,CDGSYD,UAE,0,0,1,2.08,1
3,Internet,RoundTrip,177,3,18,T,LHRBOM,France,1,0,1,4.53,0
2,Internet,OneWay,230,6,1,M,CDGSYD,United Kingdom,0,1,0,7.43,0
4,Internet,RoundTrip,350,2,1,M,LTNPRG,UAE,1,0,0,11.32,1
4,Internet,RoundTrip,163,16,19,T,LHRBOM,United Kingdom,1,0,1,8.34,1
1,Internet,RoundTrip,127,6,8,F,AUHBOM,USA,0,1,1,3.42,1
4,Mobile,RoundTrip,328,9,8,T,LHRBOM,UAE,1,0,0,2.65,0
4,Internet,RoundTrip,270,13,17,T,AUHBOM,USA,0,1,0,6.51,0
1,Internet,RoundTrip,167,15,12,S,CDGSYD,United Kingdom,1,0,1,4.07,0
2,Mobile,RoundTrip,339,12,12,W,AUHBOM,United Kingdom,1,0,1,4.29,0
4,Internet,OneWay,111,15,21,M,LTNPRG,United Kingdom,1,0,0,5.84,1
1,Internet,OneWay,88,3,7,M,AUHBOM,United Kingdom,1,0,0,9.57,1
1,Mobile,RoundTrip,8,6,6,T,JFKDXB,United Kingdom,0,1,1,12.2,1
3,Mobile,RoundTrip,30,16,0,W,JFKDXB,UAE,0,0,1,4.71,0
4,Mobile,OneWay,315,15,21,S,LTNPRG,France,0,0,1,7.6,0
2,Mobile,RoundTrip,28,13,0,T,JFKDXB,India,0,1,0,11.4,1
4,Internet,RoundTrip,279,19,9,S,CDGSYD,USA,1,1,0,13.18,1
3,Internet,RoundTrip,27,20,9,M,JFKDXB,United Kingdom,1,1,1,4.72,0
1,Internet,RoundTrip,84,2,21,M,LTNPRG,France,1,1,1,12.93,1
2,Mobile,RoundTrip,128,12,11,W,JFKDXB,France,1,0,1,7.65,0
3,Mobile,RoundTrip,79,19,0,F,LTNPRG,India,1,1,1,10.41,0
2,Internet,RoundTrip,46,7,5,S,AUHBOM,USA,1,0,0,8.04,1
1,Internet,RoundTrip,360,2,11,S,CDGSYD,India,0,0,1,11.69,1
1,Internet,RoundTrip,148,3,18,S,LHRBOM,UAE,1,1,0,11.37,0
3,Internet,RoundTrip,155,15,1,T,AUHBOM,France,1,1,0,8.73,1
4,Mobile,RoundTrip,275,19,16,T,JFKDXB,United Kingdom,0,1,1,14.4,1
2,Internet,RoundTrip,333,15,3,W,AUHBOM,UAE,1,0,0,13.75,0
4,Internet,RoundTrip,109,1,4,T,CDGSYD,United Kingdom,0,0,0,6.39,1
3,Mobile,RoundTrip,165,9,3,W,JFKDXB,UAE,1,0,0,3.56,0
2,Internet,RoundTrip,175,7,4,M,CDGSYD,France,1,1,1,3.91,0
3,Internet,RoundTrip,95,19,14,S,AUHBOM,USA,1,1,0,5.37,0
2,Internet,RoundTrip,47,11,19,S,JFKDXB,France,0,0,0,10.5,0
4,Internet,OneWay,336,5,1,M,JFKDXB,France,1,1,0,4.43,0
4,Internet,RoundTrip,255,12,21,M,AUHBOM,India,0,1,0,9.31,1
4,Internet,RoundTrip,248,15,5,S,JFKDXB,France,1,1,1,11.74,0
1,Internet,RoundTrip,116,12,22,S,LHRBOM,India,0,1,0,4.69,1
1,Internet,RoundTrip,241,9,18,M,LTNPRG,USA,0,1,0,6.0,1
4,Internet,OneWay,50,15,15,F,CDGSYD,India,0,0,0,2.59,0
4,Internet,OneWay,43,7,11,W,AUHBOM,UAE,0,1,1,3.49,0
3,Mobile,RoundTrip,348,3,21,S,LTNPRG,USA,0,0,1,6.87,1
1,Internet,RoundTrip,84,18,10,T,JFKDXB,France,1,0,1,5.57,0
4,Internet,RoundTrip,281,15,3,T,CDGSYD,France,1,0,1,4.78,0
2,Mobile,RoundTrip,102,15,7,W,LHRBOM,USA,1,1,1,6.25,0
2,Internet,RoundTrip,238,18,3,F,LHRBOM,UAE,1,0,0,3.41,1
2,Internet,OneWay,223,15,6,T,JFKDXB,France,1,0,1,11.46,1
2,Mobile,RoundTrip,264,1,0,M,CDGSYD,France,1,1,0,9.72,1
2,Internet,OneWay,348,17,10,T,LHRBOM,India,0,0,0,5.41,0
2,Internet,OneWay,155,1,12,F,LTNPRG,UAE,0,1,0,3.76,0
3,Mobile,RoundTrip,316,14,11,S,LTNPRG,USA,1,1,0,2.54,1
1,Internet,RoundTrip,109,20,5,F,JFKDXB,UAE,1,0,1,10.84,0
2,Internet,RoundTrip,351,9,6,W,CDGSYD,France,1,0,0,4.77,0
1,Internet,OneWay,182,7,13,S,LTNPRG,France,0,1,0,7.6,1
3,Internet,RoundTrip,308,19,7,T,AUHBOM,USA,0,1,0,9.67,0
4,Mobile,RoundTrip,301,10,0,F,AUHBOM,India,0,1,1,6.63,1
4,Internet,RoundTrip,231,19,16,S,LTNPRG,United Kingdom,0,1,1,2.48,1
1,Internet,RoundTrip,351,7,12,S,LHRBOM,United Kingdom,0,1,1,8.81,1
3,Internet,RoundTrip,246,4,4,T,JFKDXB,United Kingdom,1,0,0,14.21,0
1,Mobile,OneWay,221,12,20,T,LTNPRG,United Kingdom,1,0,1,3.67,0
2,Internet,RoundTrip,93,8,5,S,LHRBOM,India,0,1,0,6.89,0
2,Internet,RoundTrip,137,15,16,T,CDGSYD,UAE,0,1,0,6.09,1
3,Internet,RoundTrip,3,6,1,S,LHRBOM,UAE,1,0,1,5.13,1
2,Internet,RoundTrip,262,16,8,M,AUHBOM,United Kingdom,0,0,1,10.21,1
3,Internet,RoundTrip,221,8,5,S,CDGSYD,USA,0,1,0,6.81,0
3,Mobile,RoundTrip,254,8,1,M,CDGSYD,France,1,1,1,6.08,0
4,Internet,OneWay,229,15,9,W,AUHBOM,United Kingdom,0,1,0,4.22,0
1,Internet,RoundTrip,91,6,5,T,AUHBOM,USA,1,0,0,6.72,1
4,Internet,RoundTrip,364,6,5,S,LHRBOM,France,0,1,1,14.89,0
4,Internet,OneWay,159,11,11,M,AUHBOM,India,1,0,1,13.28,0
3,Internet,RoundTrip,255,7,20,T,JFKDXB,India,1,1,0,3.25,0
4,Mobile,OneWay,49,8,5,M,AUHBOM,France,1,0,0,10.22,1
1,Internet,RoundTrip,218,7,3,M,CDGSYD,USA,0,0,0,8.27,0
1,Mobile,RoundTrip,147,13,17,T,JFKDXB,UAE,0,0,0,10.82,1
1,Internet,RoundTrip,338,7,9,M,LTNPRG,UAE,1,1,1,14.23,0
4,Internet,RoundTrip,278,13,21,T,JFKDXB,United Kingdom,0,1,0,3.18,0
2,Internet,OneWay,341,5,16,T,LHRBOM,France,1,0,1,9.2,1
2,Internet,OneWay,115,18,4,F,LTNPRG,UAE,0,0,0,2.9,1
3,Internet,RoundTrip,241,20,17,T,LHRBOM,France,1,0,0,6.84,1
2,Mobile,RoundTrip,231,1,0,T,AUHBOM,UAE,0,1,1,7.86,1
3,Mobile,RoundTrip,92,3,10,M,JFKDXB,India,0,0,0,3.1,1
4,Mobile,RoundTrip,120,3,1,S,AUHBOM,United Kingdom,0,0,1,5.16,1
2,Mobile,RoundTrip,246,4,17,T,LHRBOM,United Kingdom,0,1,0,9.44,1
4,Internet,RoundTrip,54,16,18,W,JFKDXB,USA,1,1,0,4.93,1
3,Internet,RoundTrip,146,5,21,W,AUHBOM,USA,0,0,0,11.36,1
2,Internet,RoundTrip,270,12,1,M,CDGSYD,UAE,0,1,0,10.67,0
4,Mobile,RoundTrip,307,6,19,T,CDGSYD,USA,1,0,0,8.47,0
2,Internet,RoundTrip,215,2,17,S,JFKDXB,UAE,0,1,0,9.27,0
1,Internet,RoundTrip,244,2,19,W,LHRBOM,USA,0,1,1,6.2,1
2,Internet,RoundTrip,301,19,9,S,AUHBOM,USA,0,1,1,9.14,1
4,Internet,RoundTrip,85,12,15,T,LTNPRG,France,0,1,1,6.18,0
3,Mobile,RoundTrip,248,14,9,W,LTNPRG,USA,0,0,0,13.79,1
3,Internet,RoundTrip,268,4,15,F,CDGSYD,France,0,1,0,3.08,1
3,Internet,OneWay,298,10,16,M,CDGSYD,France,0,0,0,4.64,1
1,Mobile,RoundTrip,222,14,6,W,JFKDXB,UAE,0,1,1,5.28,1
1,Internet,RoundTrip,57,16,7,S,LHRBOM,France,1,0,1,12.24,1
2,Internet,RoundTrip,19,14,22,T,LTNPRG,India,0,0,0,7.88,0
4,Internet,OneWay,224,12,18,S,JFKDXB,United Kingdom,1,0,1,9.22,1
1,Internet,RoundTrip,101,13,1,M,LTNPRG,France,0,0,0,5.84,1
3,Internet,RoundTrip,134,8,2,S,AUHBOM,United Kingdom,0,0,1,5.5,0
4,Internet,RoundTrip,169,14,18,S,JFKDXB,United Kingdom,1,0,0,10.43,0
1,Internet,RoundTrip,272,6,16,W,LHRBOM,India,1,1,1,10.92,1
1,Internet,OneWay,129,15,4,T,JFKDXB,USA,0,0,1,8.74,1
4,Internet,OneWay,212,10,20,M,LHRBOM,India,0,1,1,11.15,1
1,Mobile,OneWay,182,12,0,T,LHRBOM,USA,1,1,1,12.05,0
3,Internet,RoundTrip,20,10,3,W,LTNPRG,France,0,1,0,3.32,1
4,Internet,RoundTrip,252,12,12,W,CDGSYD,India,0,0,0,5.05,1
2,Internet,RoundTrip,195,15,12,F,LHRBOM,France,1,0,1,10.08,0
2,Internet,OneWay,81,6,4,S,LHRBOM,USA,1,0,1,13.36,0
3,Mobile,RoundTrip,271,10,14,M,LTNPRG,India,1,1,1,12.55,0
3,Internet,RoundTrip,37,9,19,S,LTNPRG,India,1,1,0,9.58,0
4,Internet,OneWay,96,1,3,T,LHRBOM,France,0,1,0,7.77,0
3,Internet,OneWay,88,18,18,F,LTNPRG,UAE,1,1,0,2.42,0
4,Mobile,RoundTrip,239,14,12,S,LHRBOM,UAE,1,0,1,13.98,1
1,Internet,RoundTrip,361,1,20,S,CDGSYD,USA,1,1,0,11.68,0
2,Mobile,RoundTrip,307,2,5,M,JFKDXB,USA,1,0,0,5.69,1
1,Internet,RoundTrip,51,19,15,F,JFKDXB,United Kingdom,0,1,0,8.58,1
3,Internet,RoundTrip,24,17,17,T,AUHBOM,USA,1,1,0,5.11,1
1,Mobile,RoundTrip,288,15,8,T,LHRBOM,United Kingdom,0,0,0,13.9,1
4,Internet,RoundTrip,211,15,13,F,JFKDXB,India,0,0,0,7.83,1
4,Internet,OneWay,131,17,16,F,AUHBOM,UAE,1,1,0,13.1,0
4,Internet,OneWay,324,12,9,S,CDGSYD,UAE,0,0,0,10.06,1
4,Internet,OneWay,65,1,15,T,LHRBOM,USA,0,1,1,8.83,0
1,Internet,OneWay,47,10,17,S,AUHBOM,United Kingdom,1,1,0,13.79,1
3,Internet,RoundTrip,182,7,5,T,CDGSYD,UAE,0,0,0,3.8,0
3,Internet,RoundTrip,99,4,16,T,AUHBOM,United Kingdom,0,0,1,2.84,0
3,Internet,RoundTrip,85,18,13,F,CDGSYD,United Kingdom,0,0,0,10.62,0
4,Internet,RoundTrip,228,14,4,F,CDGSYD,UAE,1,0,0,13.9,0
3,Mobile,RoundTrip,111,19,19,S,CDGSYD,USA,0,0,1,3.74,0
1,Internet,RoundTrip,214,3,0,S,LTNPRG,USA,0,0,0,5.16,1
